condition,run_id,generation,best_fitness,avg_fitness,best_coverage,best_bugs,novelty,diversity
COV_BUGS,14,0,0.700000,0.542083,0.800000,6,0.850000,0.807882
COV_BUGS,14,1,0.616667,0.534792,0.733333,5,0.850000,0.807455
COV_BUGS,14,2,0.683333,0.581667,0.766667,6,0.850000,0.816726
COV_BUGS,14,3,0.658333,0.596458,0.716667,6,0.866667,0.824139
COV_BUGS,14,4,0.700000,0.612708,0.800000,6,0.866667,0.828993
COV_BUGS,14,5,0.708333,0.617083,0.816667,6,0.883333,0.831957
COV_BUGS,14,6,0.700000,0.617708,0.800000,6,0.883333,0.831980
COV_BUGS,14,7,0.700000,0.618333,0.800000,6,0.883333,0.833582
COV_BUGS,14,8,0.700000,0.628125,0.800000,6,0.883333,0.837183
COV_BUGS,14,9,0.708333,0.624375,0.816667,6,0.883333,0.838274
COV_BUGS,14,10,0.708333,0.643333,0.816667,6,0.883333,0.838543
COV_BUGS,14,11,0.708333,0.637708,0.816667,6,0.883333,0.841640
COV_BUGS,14,12,0.700000,0.652708,0.800000,6,0.883333,0.844486
COV_BUGS,14,13,0.708333,0.656875,0.816667,6,0.883333,0.846168
COV_BUGS,14,14,0.716667,0.661875,0.833333,6,0.883333,0.848419
COV_BUGS,14,15,0.725000,0.667292,0.850000,6,0.883333,0.849055
COV_BUGS,14,16,0.725000,0.672917,0.850000,6,0.883333,0.854201
COV_BUGS,14,17,0.725000,0.676042,0.850000,6,0.883333,0.857089
COV_BUGS,14,18,0.716667,0.671667,0.833333,6,0.883333,0.857798
COV_BUGS,14,19,0.716667,0.664583,0.833333,6,0.883333,0.858485
COV_BUGS,14,20,0.725000,0.678958,0.850000,6,0.883333,0.857210
COV_BUGS,14,21,0.733333,0.677292,0.866667,6,0.883333,0.857606
COV_BUGS,14,22,0.725000,0.673125,0.850000,6,0.883333,0.857611
COV_BUGS,14,23,0.725000,0.671458,0.850000,6,0.883333,0.861923
COV_BUGS,14,24,0.725000,0.659375,0.850000,6,0.883333,0.860094
COV_BUGS,14,25,0.733333,0.688333,0.866667,6,0.883333,0.861706
COV_BUGS,14,26,0.733333,0.682500,0.866667,6,0.883333,0.862197
COV_BUGS,14,27,0.733333,0.678542,0.866667,6,0.883333,0.863728
COV_BUGS,14,28,0.733333,0.688125,0.866667,6,0.883333,0.865254
COV_BUGS,14,29,0.733333,0.690417,0.866667,6,0.883333,0.868852
COV_BUGS,14,30,0.733333,0.684167,0.866667,6,0.883333,0.866701
COV_BUGS,14,31,0.733333,0.690625,0.866667,6,0.883333,0.865905
COV_BUGS,14,32,0.733333,0.703125,0.866667,6,0.883333,0.866118
COV_BUGS,14,33,0.741667,0.702500,0.883333,6,0.883333,0.864784
COV_BUGS,14,34,0.741667,0.693958,0.883333,6,0.883333,0.866476
COV_BUGS,14,35,0.733333,0.698125,0.866667,6,0.883333,0.865121
COV_BUGS,14,36,0.733333,0.700833,0.866667,6,0.883333,0.865877
COV_BUGS,14,37,0.783333,0.697083,0.866667,7,0.883333,0.865889
COV_BUGS,14,38,0.741667,0.711042,0.883333,6,0.883333,0.867242
COV_BUGS,14,39,0.741667,0.700208,0.883333,6,0.883333,0.865073
COV_BUGS,14,40,0.741667,0.687292,0.883333,6,0.883333,0.861713
COV_BUGS,14,41,0.783333,0.700208,0.866667,7,0.883333,0.865407
COV_BUGS,14,42,0.733333,0.705625,0.866667,6,0.883333,0.865156
COV_BUGS,14,43,0.775000,0.700000,0.850000,7,0.883333,0.864707
COV_BUGS,14,44,0.741667,0.699583,0.883333,6,0.883333,0.865145
COV_BUGS,14,45,0.733333,0.695833,0.866667,6,0.883333,0.864969
COV_BUGS,14,46,0.733333,0.688750,0.866667,6,0.883333,0.863576
COV_BUGS,14,47,0.775000,0.705417,0.850000,7,0.883333,0.863239
COV_BUGS,14,48,0.758333,0.709167,0.816667,7,0.883333,0.864240
COV_BUGS,14,49,0.775000,0.708125,0.850000,7,0.883333,0.864713
COV_BUGS,14,50,0.741667,0.711875,0.883333,6,0.883333,0.865897
COV_BUGS,14,51,0.741667,0.703542,0.883333,6,0.883333,0.864100
COV_BUGS,14,52,0.741667,0.709167,0.883333,6,0.883333,0.865192
COV_BUGS,14,53,0.750000,0.709583,0.800000,7,0.883333,0.865740
COV_BUGS,14,54,0.733333,0.699375,0.866667,6,0.883333,0.866070
COV_BUGS,14,55,0.766667,0.710000,0.833333,7,0.883333,0.867484
COV_BUGS,14,56,0.783333,0.706875,0.866667,7,0.883333,0.868355
COV_BUGS,14,57,0.783333,0.703750,0.866667,7,0.883333,0.867964
COV_BUGS,14,58,0.733333,0.698333,0.866667,6,0.883333,0.866597
COV_BUGS,14,59,0.741667,0.711042,0.883333,6,0.883333,0.867441
FULL,0,0,0.627767,0.489641,0.666667,5,0.816667,0.808276
FULL,0,1,0.566163,0.501785,0.766667,5,0.833333,0.818288
FULL,0,2,0.585831,0.525340,0.716667,6,0.850000,0.826162
FULL,0,3,0.593275,0.530809,0.750000,6,0.866667,0.834490
FULL,0,4,0.610320,0.546270,0.783333,6,0.866667,0.839366
FULL,0,5,0.618597,0.555246,0.800000,6,0.883333,0.842596
FULL,0,6,0.621805,0.558864,0.816667,6,0.883333,0.846725
FULL,0,7,0.622172,0.553728,0.816667,6,0.883333,0.850423
FULL,0,8,0.628812,0.552769,0.833333,6,0.883333,0.854076
FULL,0,9,0.623444,0.572605,0.816667,6,0.883333,0.857100
FULL,0,10,0.623697,0.573378,0.816667,6,0.883333,0.857676
FULL,0,11,0.629558,0.575172,0.833333,6,0.883333,0.862317
FULL,0,12,0.642994,0.578773,0.866667,6,0.883333,0.860103
FULL,0,13,0.631236,0.582406,0.833333,6,0.883333,0.863830
FULL,0,14,0.631521,0.578366,0.833333,6,0.883333,0.862730
FULL,0,15,0.625248,0.580570,0.816667,6,0.883333,0.862820
FULL,0,16,0.636326,0.580015,0.850000,6,0.883333,0.863436
FULL,0,17,0.630999,0.583326,0.833333,6,0.883333,0.863926
FULL,0,18,0.637747,0.581098,0.850000,6,0.883333,0.865125
FULL,0,19,0.631499,0.584996,0.833333,6,0.883333,0.863143
FULL,0,20,0.631429,0.585707,0.833333,6,0.883333,0.864806
FULL,0,21,0.631232,0.587985,0.833333,6,0.883333,0.863458
FULL,0,22,0.624249,0.582977,0.816667,6,0.883333,0.863364
FULL,0,23,0.636116,0.584251,0.850000,6,0.883333,0.865107
FULL,0,24,0.637344,0.584449,0.850000,6,0.883333,0.864952
FULL,0,25,0.636834,0.575740,0.850000,6,0.883333,0.864164
FULL,0,26,0.642840,0.585817,0.866667,6,0.883333,0.865566
FULL,0,27,0.635668,0.586201,0.850000,6,0.883333,0.863710
FULL,0,28,0.636079,0.589819,0.850000,6,0.883333,0.865820
FULL,0,29,0.635526,0.583131,0.850000,6,0.883333,0.862120
FULL,0,30,0.635354,0.583622,0.850000,6,0.883333,0.862054
FULL,0,31,0.641627,0.588923,0.866667,6,0.883333,0.864148
FULL,0,32,0.648661,0.599059,0.883333,6,0.883333,0.862481
FULL,0,33,0.672608,0.599953,0.850000,7,0.883333,0.861339
FULL,0,34,0.663957,0.604158,0.833333,7,0.883333,0.861687
FULL,0,35,0.649347,0.607573,0.883333,6,0.883333,0.863959
FULL,0,36,0.642947,0.595874,0.866667,6,0.883333,0.863871
FULL,0,37,0.643022,0.606987,0.866667,6,0.883333,0.864190
FULL,0,38,0.643010,0.600522,0.866667,6,0.883333,0.864951
FULL,0,39,0.641917,0.610262,0.866667,6,0.883333,0.865543
FULL,0,40,0.643043,0.600698,0.866667,6,0.883333,0.865634
FULL,0,41,0.645136,0.607109,0.866667,6,0.883333,0.867719
FULL,0,42,0.649429,0.609051,0.883333,6,0.883333,0.866792
FULL,0,43,0.642800,0.604922,0.866667,6,0.883333,0.868253
FULL,0,44,0.637799,0.598585,0.850000,6,0.883333,0.867819
FULL,0,45,0.647528,0.603296,0.883333,6,0.883333,0.866471
FULL,0,46,0.642592,0.604297,0.866667,6,0.883333,0.867131
FULL,0,47,0.643057,0.611281,0.866667,6,0.883333,0.866558
FULL,0,48,0.643282,0.609049,0.866667,6,0.883333,0.865279
FULL,0,49,0.642596,0.611229,0.866667,6,0.883333,0.867534
FULL,0,50,0.643732,0.608658,0.866667,6,0.883333,0.865682
FULL,0,51,0.642632,0.612785,0.866667,6,0.883333,0.865840
FULL,0,52,0.643038,0.614249,0.866667,6,0.883333,0.865632
FULL,0,53,0.644934,0.606438,0.866667,6,0.883333,0.867190
FULL,0,54,0.671642,0.618111,0.850000,7,0.883333,0.868686
FULL,0,55,0.642794,0.612566,0.866667,6,0.883333,0.867271
FULL,0,56,0.649468,0.610224,0.883333,6,0.883333,0.867387
FULL,0,57,0.648843,0.606485,0.883333,6,0.883333,0.867040
FULL,0,58,0.643092,0.617765,0.866667,6,0.883333,0.866487
FULL,0,59,0.648520,0.610109,0.883333,6,0.883333,0.866081
FULL,1,0,0.640171,0.497104,0.683333,5,0.816667,0.808560
FULL,1,1,0.590085,0.506874,0.733333,6,0.850000,0.820030
FULL,1,2,0.583999,0.521062,0.716667,6,0.850000,0.824790
FULL,1,3,0.583439,0.537507,0.716667,6,0.850000,0.830620
FULL,1,4,0.595687,0.535411,0.750000,6,0.850000,0.829275
FULL,1,5,0.600665,0.538839,0.766667,6,0.850000,0.830231
FULL,1,6,0.615400,0.542693,0.800000,6,0.850000,0.833554
FULL,1,7,0.620821,0.563143,0.816667,6,0.850000,0.839867
FULL,1,8,0.621350,0.564081,0.816667,6,0.866667,0.840635
FULL,1,9,0.623704,0.571545,0.816667,6,0.866667,0.842887
FULL,1,10,0.621556,0.565368,0.816667,6,0.866667,0.844774
FULL,1,11,0.623405,0.582334,0.816667,6,0.883333,0.847585
FULL,1,12,0.634222,0.574419,0.850000,6,0.883333,0.844448
FULL,1,13,0.622244,0.583508,0.816667,6,0.883333,0.847767
FULL,1,14,0.635236,0.570174,0.850000,6,0.883333,0.845887
FULL,1,15,0.622084,0.580869,0.816667,6,0.883333,0.845963
FULL,1,16,0.622835,0.582824,0.816667,6,0.883333,0.846305
FULL,1,17,0.635847,0.591077,0.850000,6,0.883333,0.847376
FULL,1,18,0.630210,0.589677,0.833333,6,0.883333,0.849870
FULL,1,19,0.629804,0.589635,0.833333,6,0.883333,0.853357
FULL,1,20,0.636303,0.595216,0.850000,6,0.883333,0.853990
FULL,1,21,0.641239,0.603231,0.866667,6,0.883333,0.854829
FULL,1,22,0.634999,0.600421,0.850000,6,0.883333,0.859308
FULL,1,23,0.643376,0.608172,0.866667,6,0.883333,0.860518
FULL,1,24,0.636481,0.602686,0.850000,6,0.883333,0.860123
FULL,1,25,0.637266,0.606918,0.850000,6,0.883333,0.861637
FULL,1,26,0.636619,0.606085,0.850000,6,0.883333,0.860105
FULL,1,27,0.637085,0.604044,0.850000,6,0.883333,0.859029
FULL,1,28,0.637150,0.614266,0.850000,6,0.883333,0.861223
FULL,1,29,0.642777,0.613516,0.866667,6,0.883333,0.859765
FULL,1,30,0.643850,0.607459,0.866667,6,0.883333,0.861800
FULL,1,31,0.641347,0.609600,0.866667,6,0.883333,0.863512
FULL,1,32,0.643346,0.619462,0.866667,6,0.883333,0.864061
FULL,1,33,0.638303,0.615155,0.850000,6,0.883333,0.864813
FULL,1,34,0.636752,0.609000,0.850000,6,0.883333,0.863012
FULL,1,35,0.643853,0.611660,0.866667,6,0.883333,0.862510
FULL,1,36,0.641911,0.613677,0.866667,6,0.883333,0.864107
FULL,1,37,0.643373,0.615009,0.866667,6,0.883333,0.864998
FULL,1,38,0.643259,0.618842,0.866667,6,0.883333,0.866221
FULL,1,39,0.642094,0.613283,0.866667,6,0.883333,0.865867
FULL,1,40,0.637060,0.606967,0.850000,6,0.883333,0.867008
FULL,1,41,0.637257,0.606643,0.850000,6,0.883333,0.865810
FULL,1,42,0.637631,0.611472,0.850000,6,0.883333,0.864197
FULL,1,43,0.636921,0.611853,0.850000,6,0.883333,0.863973
FULL,1,44,0.644061,0.615383,0.866667,6,0.883333,0.865298
FULL,1,45,0.649452,0.615551,0.883333,6,0.883333,0.865968
FULL,1,46,0.643788,0.614406,0.866667,6,0.883333,0.866554
FULL,1,47,0.642622,0.610959,0.866667,6,0.883333,0.866683
FULL,1,48,0.647311,0.612471,0.883333,6,0.883333,0.865309
FULL,1,49,0.644117,0.614330,0.866667,6,0.883333,0.866569
FULL,1,50,0.643570,0.623894,0.866667,6,0.883333,0.865309
FULL,1,51,0.643290,0.617394,0.866667,6,0.883333,0.866422
FULL,1,52,0.643560,0.617748,0.866667,6,0.883333,0.866002
FULL,1,53,0.649349,0.621931,0.883333,6,0.883333,0.866416
FULL,1,54,0.637374,0.619555,0.850000,6,0.883333,0.866254
FULL,1,55,0.648917,0.618837,0.883333,6,0.883333,0.866008
FULL,1,56,0.672615,0.616510,0.850000,7,0.883333,0.866314
FULL,1,57,0.648634,0.619496,0.883333,6,0.883333,0.867277
FULL,1,58,0.643668,0.609560,0.866667,6,0.883333,0.867460
FULL,1,59,0.643865,0.611208,0.866667,6,0.883333,0.866517
FULL,2,0,0.591111,0.504468,0.733333,6,0.833333,0.808545
FULL,2,1,0.564014,0.510888,0.766667,5,0.850000,0.820485
FULL,2,2,0.589609,0.529388,0.733333,6,0.850000,0.829233
FULL,2,3,0.588004,0.522883,0.733333,6,0.850000,0.830396
FULL,2,4,0.607310,0.543025,0.783333,6,0.850000,0.832154
FULL,2,5,0.606258,0.551667,0.766667,6,0.850000,0.837178
FULL,2,6,0.599018,0.545748,0.750000,6,0.866667,0.840641
FULL,2,7,0.616907,0.548944,0.800000,6,0.866667,0.843252
FULL,2,8,0.617229,0.550398,0.800000,6,0.866667,0.843576
FULL,2,9,0.624114,0.566107,0.816667,6,0.866667,0.846870
FULL,2,10,0.628890,0.568035,0.833333,6,0.866667,0.850654
FULL,2,11,0.621930,0.563298,0.816667,6,0.883333,0.851190
FULL,2,12,0.624021,0.580153,0.816667,6,0.883333,0.854289
FULL,2,13,0.629045,0.581612,0.833333,6,0.883333,0.853149
FULL,2,14,0.629333,0.587457,0.833333,6,0.883333,0.854046
FULL,2,15,0.623757,0.589914,0.816667,6,0.883333,0.854724
FULL,2,16,0.629767,0.588353,0.833333,6,0.883333,0.853178
FULL,2,17,0.630008,0.584220,0.833333,6,0.883333,0.854066
FULL,2,18,0.630176,0.579463,0.833333,6,0.883333,0.853482
FULL,2,19,0.634910,0.589263,0.850000,6,0.883333,0.856041
FULL,2,20,0.641583,0.590594,0.866667,6,0.883333,0.853752
FULL,2,21,0.635907,0.596143,0.850000,6,0.883333,0.856937
FULL,2,22,0.642474,0.593325,0.866667,6,0.883333,0.856441
FULL,2,23,0.634665,0.582873,0.850000,6,0.883333,0.856503
FULL,2,24,0.636463,0.598085,0.850000,6,0.883333,0.856664
FULL,2,25,0.628449,0.586782,0.833333,6,0.883333,0.854752
FULL,2,26,0.630439,0.576398,0.833333,6,0.883333,0.854963
FULL,2,27,0.646755,0.598023,0.883333,6,0.883333,0.856421
FULL,2,28,0.635732,0.579338,0.850000,6,0.883333,0.854578
FULL,2,29,0.636909,0.578352,0.850000,6,0.883333,0.860047
FULL,2,30,0.636571,0.597297,0.850000,6,0.883333,0.860773
FULL,2,31,0.641354,0.604491,0.866667,6,0.883333,0.862294
FULL,2,32,0.636976,0.598893,0.850000,6,0.883333,0.862337
FULL,2,33,0.631111,0.603650,0.833333,6,0.883333,0.862864
FULL,2,34,0.636758,0.604997,0.850000,6,0.883333,0.860190
FULL,2,35,0.631150,0.599297,0.833333,6,0.883333,0.859995
FULL,2,36,0.642679,0.596894,0.866667,6,0.883333,0.861548
FULL,2,37,0.643729,0.605942,0.866667,6,0.883333,0.863486
FULL,2,38,0.643829,0.607518,0.866667,6,0.883333,0.861716
FULL,2,39,0.637453,0.608268,0.850000,6,0.883333,0.860907
FULL,2,40,0.643217,0.600748,0.866667,6,0.883333,0.861102
FULL,2,41,0.637117,0.606199,0.850000,6,0.883333,0.861675
FULL,2,42,0.636752,0.608312,0.850000,6,0.883333,0.861163
FULL,2,43,0.636850,0.610986,0.850000,6,0.883333,0.862701
FULL,2,44,0.636458,0.603653,0.850000,6,0.883333,0.861556
FULL,2,45,0.638006,0.599113,0.850000,6,0.883333,0.862169
FULL,2,46,0.636874,0.599578,0.850000,6,0.883333,0.862214
FULL,2,47,0.636867,0.610204,0.850000,6,0.883333,0.863645
FULL,2,48,0.637330,0.615318,0.850000,6,0.883333,0.863064
FULL,2,49,0.637164,0.613778,0.850000,6,0.883333,0.862731
FULL,2,50,0.632915,0.606914,0.850000,6,0.883333,0.862596
FULL,2,51,0.642778,0.602623,0.866667,6,0.883333,0.862871
FULL,2,52,0.636223,0.610833,0.850000,6,0.883333,0.863660
FULL,2,53,0.643279,0.615792,0.866667,6,0.883333,0.864000
FULL,2,54,0.643286,0.613913,0.866667,6,0.883333,0.864734
FULL,2,55,0.643927,0.614734,0.866667,6,0.883333,0.865022
FULL,2,56,0.642175,0.616245,0.866667,6,0.883333,0.865370
FULL,2,57,0.642349,0.612407,0.866667,6,0.883333,0.865795
FULL,2,58,0.642369,0.618887,0.866667,6,0.883333,0.867272
FULL,2,59,0.642761,0.617295,0.866667,6,0.883333,0.868876
FULL,3,0,0.593546,0.485850,0.666667,4,0.833333,0.811415
FULL,3,1,0.564669,0.495430,0.750000,5,0.850000,0.823423
FULL,3,2,0.579750,0.514686,0.800000,5,0.850000,0.836467
FULL,3,3,0.573953,0.530492,0.783333,5,0.850000,0.846118
FULL,3,4,0.611434,0.553708,0.783333,6,0.883333,0.848231
FULL,3,5,0.598343,0.552998,0.750000,6,0.883333,0.849540
FULL,3,6,0.617693,0.555766,0.800000,6,0.883333,0.851467
FULL,3,7,0.623974,0.563735,0.816667,6,0.883333,0.853974
FULL,3,8,0.584020,0.558435,0.800000,5,0.883333,0.853918
FULL,3,9,0.624366,0.563359,0.816667,6,0.883333,0.855632
FULL,3,10,0.622358,0.564201,0.816667,6,0.883333,0.859958
FULL,3,11,0.630118,0.562736,0.833333,6,0.883333,0.858037
FULL,3,12,0.623548,0.563615,0.816667,6,0.883333,0.857767
FULL,3,13,0.630586,0.574551,0.833333,6,0.883333,0.861103
FULL,3,14,0.630376,0.587846,0.833333,6,0.883333,0.862956
FULL,3,15,0.636702,0.577643,0.850000,6,0.883333,0.859031
FULL,3,16,0.635132,0.589475,0.850000,6,0.883333,0.862085
FULL,3,17,0.630227,0.582138,0.833333,6,0.883333,0.863116
FULL,3,18,0.641750,0.585460,0.866667,6,0.883333,0.862819
FULL,3,19,0.636063,0.590504,0.850000,6,0.883333,0.861774
FULL,3,20,0.642569,0.596531,0.866667,6,0.883333,0.861657
FULL,3,21,0.636095,0.579945,0.850000,6,0.883333,0.861109
FULL,3,22,0.642996,0.582092,0.866667,6,0.883333,0.862018
FULL,3,23,0.631933,0.590038,0.833333,6,0.883333,0.864962
FULL,3,24,0.642741,0.592588,0.866667,6,0.883333,0.866158
FULL,3,25,0.642605,0.600830,0.866667,6,0.883333,0.866040
FULL,3,26,0.643755,0.597862,0.866667,6,0.883333,0.864331
FULL,3,27,0.643602,0.599362,0.866667,6,0.883333,0.863788
FULL,3,28,0.636770,0.600960,0.850000,6,0.883333,0.866108
FULL,3,29,0.637730,0.599975,0.850000,6,0.883333,0.868276
FULL,3,30,0.648691,0.596715,0.883333,6,0.883333,0.867326
FULL,3,31,0.631410,0.600079,0.833333,6,0.883333,0.867413
FULL,3,32,0.646569,0.600321,0.783333,7,0.883333,0.867143
FULL,3,33,0.672023,0.609548,0.850000,7,0.883333,0.867234
FULL,3,34,0.644013,0.602404,0.866667,6,0.883333,0.867317
FULL,3,35,0.643845,0.604655,0.866667,6,0.883333,0.867339
FULL,3,36,0.644259,0.606996,0.866667,6,0.883333,0.870601
FULL,3,37,0.649431,0.611919,0.883333,6,0.883333,0.870428
FULL,3,38,0.648973,0.612094,0.883333,6,0.883333,0.870258
FULL,3,39,0.645230,0.609571,0.866667,6,0.883333,0.870067
FULL,3,40,0.644736,0.607068,0.866667,6,0.883333,0.870676
FULL,3,41,0.644617,0.600827,0.866667,6,0.883333,0.870471
FULL,3,42,0.644221,0.615637,0.866667,6,0.883333,0.871071
FULL,3,43,0.644328,0.611964,0.866667,6,0.883333,0.872395
FULL,3,44,0.645046,0.599786,0.866667,6,0.883333,0.870797
FULL,3,45,0.648981,0.611795,0.883333,6,0.883333,0.872520
FULL,3,46,0.649930,0.613468,0.883333,6,0.883333,0.873056
FULL,3,47,0.648513,0.620876,0.883333,6,0.883333,0.872070
FULL,3,48,0.650046,0.611347,0.883333,6,0.883333,0.872007
FULL,3,49,0.650290,0.618979,0.883333,6,0.883333,0.872989
FULL,3,50,0.679032,0.622777,0.866667,7,0.883333,0.873776
FULL,3,51,0.649774,0.616834,0.883333,6,0.883333,0.872599
FULL,3,52,0.650112,0.618342,0.883333,6,0.883333,0.874820
FULL,3,53,0.644179,0.615854,0.866667,6,0.883333,0.874903
FULL,3,54,0.644744,0.619118,0.866667,6,0.883333,0.874496
FULL,3,55,0.647982,0.618799,0.883333,6,0.883333,0.873936
FULL,3,56,0.650689,0.623919,0.883333,6,0.883333,0.873635
FULL,3,57,0.678230,0.611355,0.866667,7,0.883333,0.872699
FULL,3,58,0.648912,0.621141,0.883333,6,0.883333,0.871360
FULL,3,59,0.650687,0.625053,0.883333,6,0.883333,0.870658
FULL,4,0,0.572749,0.487965,0.733333,5,0.833333,0.805662
FULL,4,1,0.556382,0.509284,0.733333,5,0.850000,0.816302
FULL,4,2,0.593332,0.522783,0.750000,6,0.850000,0.823127
FULL,4,3,0.610449,0.539669,0.783333,6,0.850000,0.834843
FULL,4,4,0.591416,0.547491,0.733333,6,0.850000,0.842344
FULL,4,5,0.603790,0.550464,0.766667,6,0.850000,0.846988
FULL,4,6,0.592547,0.552062,0.733333,6,0.850000,0.846684
FULL,4,7,0.603688,0.553579,0.766667,6,0.850000,0.846211
FULL,4,8,0.603371,0.556105,0.766667,6,0.866667,0.844179
FULL,4,9,0.611505,0.558321,0.783333,6,0.866667,0.840417
FULL,4,10,0.624952,0.558223,0.816667,6,0.883333,0.845800
FULL,4,11,0.622653,0.568184,0.816667,6,0.883333,0.848000
FULL,4,12,0.618701,0.568424,0.800000,6,0.883333,0.849107
FULL,4,13,0.610065,0.566344,0.783333,6,0.883333,0.851717
FULL,4,14,0.621821,0.572542,0.816667,6,0.883333,0.850704
FULL,4,15,0.622100,0.567635,0.816667,6,0.883333,0.850308
FULL,4,16,0.630818,0.586364,0.833333,6,0.883333,0.855215
FULL,4,17,0.636586,0.582793,0.850000,6,0.883333,0.856567
FULL,4,18,0.624952,0.586904,0.816667,6,0.883333,0.859052
FULL,4,19,0.627365,0.584095,0.833333,6,0.883333,0.859117
FULL,4,20,0.631065,0.580959,0.833333,6,0.883333,0.860369
FULL,4,21,0.630107,0.576490,0.833333,6,0.883333,0.858564
FULL,4,22,0.629916,0.591825,0.833333,6,0.883333,0.858452
FULL,4,23,0.635977,0.589833,0.850000,6,0.883333,0.859430
FULL,4,24,0.630859,0.585217,0.833333,6,0.883333,0.861275
FULL,4,25,0.625371,0.582258,0.816667,6,0.883333,0.861336
FULL,4,26,0.637656,0.585228,0.850000,6,0.883333,0.860361
FULL,4,27,0.641798,0.589399,0.866667,6,0.883333,0.863324
FULL,4,28,0.637355,0.599751,0.850000,6,0.883333,0.864572
FULL,4,29,0.636504,0.589979,0.850000,6,0.883333,0.862761
FULL,4,30,0.636320,0.596221,0.850000,6,0.883333,0.863231
FULL,4,31,0.636065,0.584263,0.850000,6,0.883333,0.865379
FULL,4,32,0.639061,0.599628,0.850000,6,0.883333,0.867414
FULL,4,33,0.638636,0.599740,0.850000,6,0.883333,0.866759
FULL,4,34,0.633791,0.587886,0.850000,6,0.883333,0.868522
FULL,4,35,0.643181,0.592927,0.866667,6,0.883333,0.865799
FULL,4,36,0.637548,0.598926,0.850000,6,0.883333,0.867257
FULL,4,37,0.644397,0.604711,0.866667,6,0.883333,0.867712
FULL,4,38,0.643305,0.602679,0.866667,6,0.883333,0.867085
FULL,4,39,0.641628,0.604248,0.866667,6,0.883333,0.868392
FULL,4,40,0.644415,0.613593,0.866667,6,0.883333,0.870999
FULL,4,41,0.643805,0.605768,0.866667,6,0.883333,0.868681
FULL,4,42,0.643288,0.600390,0.866667,6,0.883333,0.869159
FULL,4,43,0.643514,0.605887,0.866667,6,0.883333,0.869651
FULL,4,44,0.638035,0.608011,0.850000,6,0.883333,0.869458
FULL,4,45,0.642970,0.607340,0.866667,6,0.883333,0.869417
FULL,4,46,0.642113,0.603618,0.866667,6,0.883333,0.868558
FULL,4,47,0.643625,0.611064,0.866667,6,0.883333,0.869348
FULL,4,48,0.643288,0.607324,0.866667,6,0.883333,0.868052
FULL,4,49,0.643386,0.619574,0.866667,6,0.883333,0.870630
FULL,4,50,0.644205,0.605917,0.866667,6,0.883333,0.867815
FULL,4,51,0.644175,0.616631,0.866667,6,0.883333,0.870616
FULL,4,52,0.643698,0.613420,0.866667,6,0.883333,0.871101
FULL,4,53,0.638096,0.601964,0.850000,6,0.883333,0.870290
FULL,4,54,0.644105,0.611604,0.866667,6,0.883333,0.870189
FULL,4,55,0.644669,0.622309,0.866667,6,0.883333,0.871110
FULL,4,56,0.643411,0.617593,0.866667,6,0.883333,0.869989
FULL,4,57,0.643681,0.617246,0.866667,6,0.883333,0.871787
FULL,4,58,0.638523,0.616701,0.850000,6,0.883333,0.870780
FULL,4,59,0.643812,0.619408,0.866667,6,0.883333,0.869968
FULL,5,0,0.615625,0.501999,0.783333,6,0.850000,0.808178
FULL,5,1,0.562362,0.499033,0.750000,5,0.850000,0.820784
FULL,5,2,0.586107,0.521552,0.816667,5,0.866667,0.830626
FULL,5,3,0.603128,0.525089,0.766667,6,0.866667,0.834812
FULL,5,4,0.628074,0.553742,0.833333,6,0.883333,0.841896
FULL,5,5,0.622725,0.562542,0.816667,6,0.883333,0.846832
FULL,5,6,0.622460,0.568841,0.816667,6,0.883333,0.848982
FULL,5,7,0.628903,0.573300,0.833333,6,0.883333,0.850373
FULL,5,8,0.624018,0.567816,0.816667,6,0.883333,0.851055
FULL,5,9,0.624093,0.568307,0.816667,6,0.883333,0.852652
FULL,5,10,0.622752,0.573147,0.816667,6,0.883333,0.855033
FULL,5,11,0.629432,0.583067,0.833333,6,0.883333,0.855191
FULL,5,12,0.623021,0.577588,0.816667,6,0.883333,0.856925
FULL,5,13,0.630041,0.573563,0.833333,6,0.883333,0.854821
FULL,5,14,0.617002,0.571936,0.800000,6,0.883333,0.854107
FULL,5,15,0.618065,0.578327,0.800000,6,0.883333,0.856716
FULL,5,16,0.630890,0.585743,0.833333,6,0.883333,0.856652
FULL,5,17,0.630935,0.587812,0.833333,6,0.883333,0.857914
FULL,5,18,0.637607,0.581346,0.850000,6,0.883333,0.857864
FULL,5,19,0.630976,0.587175,0.833333,6,0.883333,0.858132
FULL,5,20,0.635864,0.590598,0.850000,6,0.883333,0.860897
FULL,5,21,0.636063,0.590460,0.850000,6,0.883333,0.860112
FULL,5,22,0.629988,0.587127,0.833333,6,0.883333,0.859684
FULL,5,23,0.635678,0.595616,0.850000,6,0.883333,0.863138
FULL,5,24,0.642767,0.600000,0.866667,6,0.883333,0.863583
FULL,5,25,0.635873,0.599888,0.850000,6,0.883333,0.862004
FULL,5,26,0.642757,0.601288,0.866667,6,0.883333,0.861237
FULL,5,27,0.642455,0.605765,0.866667,6,0.883333,0.861179
FULL,5,28,0.642750,0.615733,0.866667,6,0.883333,0.861403
FULL,5,29,0.642338,0.608231,0.866667,6,0.883333,0.860809
FULL,5,30,0.642556,0.611441,0.866667,6,0.883333,0.862328
